academic_item,applies_to_all_offerings,code,type,Status
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03048,True,052679M,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03049,True,052680G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03050,True,055629G,CRICOS,Added or Changed
C03051,True,075277F,CRICOS,Added or Changed
C03051,True,075277F,CRICOS,Added or Changed
C03051,True,075277F,CRICOS,Added or Changed
C03051,True,075277F,CRICOS,Added or Changed
C03051,True,075277F,CRICOS,Added or Changed
C03051,True,075277F,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03053,True,076138J,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03054,True,076139G,CRICOS,Added or Changed
C03055,True,032336M,CRICOS,Added or Changed
C03055,True,032336M,CRICOS,Added or Changed
C03055,True,032336M,CRICOS,Added or Changed
C03055,True,032336M,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03056,True,086292E,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03057,True,086291F,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03059,True,091974C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03061,True,098375C,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03062,True,098382D,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03063,True,098418G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03064,True,099357G,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03066,True,102189M,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03067,True,102187B,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03068,True,0100293,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C03069,True,109388C,CRICOS,Added or Changed
C04006,True,001099J,CRICOS,Added or Changed
C04006,True,001099J,CRICOS,Added or Changed
C04006,True,001099J,CRICOS,Added or Changed
C04006,True,001099J,CRICOS,Added or Changed
C04006,True,001099J,CRICOS,Added or Changed
C04006,True,001099J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04007,True,064794J,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04008,True,019745C,CRICOS,Added or Changed
C04018,True,025004A,CRICOS,Added or Changed
C04018,True,025004A,CRICOS,Added or Changed
C04018,True,025004A,CRICOS,Added or Changed
C04018,True,025004A,CRICOS,Added or Changed
C04018,True,025004A,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04038,True,036577F,CRICOS,Added or Changed
C04048,True,036581K,CRICOS,Added or Changed
C04048,True,036581K,CRICOS,Added or Changed
C04048,True,036581K,CRICOS,Added or Changed
C04048,True,036581K,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04143,True,001125A,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04222,True,096325G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04234,True,096324G,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04235,True,061397B,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
C04236,True,060932C,CRICOS,Added or Changed
